cluster,gene,logfoldchanges,pvals_adj,scores
4,axo10.G12,-0.049067684,0.8747478866736337,0.18940946
4,axo16.A8B,0.17339052,0.8747478866736337,0.18892977
4,axo16.G4B,0.14638257,0.8797426217828141,0.181439
4,axo15.D4B,-0.0614842,0.8797426217828141,0.1808855
4,axo16.H12,0.052144792,0.8873864805870157,0.1704796
4,axo16.E9B,0.16518779,0.8900867449478891,0.16619915
4,axo14.C6A,0.06361254,0.8951672886898627,0.15896669
4,axo16.H7,-0.021279335,0.8972076916437439,0.15549806
4,axo8.F2A,-0.075038515,0.8989754752548943,0.15084861
4,axo23.E8B,0.03782893,0.8989754752548943,0.1504796
4,axo7.G6B,0.38415325,0.9107866900836827,0.13107003
4,axo4.G2,0.09382978,0.9209442842923592,0.1174907
4,axo16.H3B,0.19247822,0.9253375451542177,0.11107004
4,axo16.F8B,0.072883815,0.9299271078625317,0.103431664
4,axo9.D5A,0.009101387,0.9514346695187438,0.07276748
4,axo29.F4B,0.5128776,0.9584967540857859,0.06199258
4,axo8.C6B,0.07888865,0.9590599578508349,0.060295165
4,axo8.A8B,-0.10727177,0.9690414631814456,0.04383761
4,axo14.D8A,-0.081925206,0.9864405635716493,0.019040577
4,axo9.A1A,-0.16033901,0.9866338593417087,0.016752757
4,axo10.D2B,-0.0115193445,0.9866338593417087,-0.016974159
4,axo21.D4A,-0.27322495,0.9762825277344126,-0.03276751
4,axo3.F5,-0.013921089,0.9747899530901043,-0.035645735
4,axo16.C5B,-0.097774826,0.9690414631814456,-0.04479702
4,axo9.C10A,-0.1419722,0.9681096960220075,-0.04701104
4,axo21.H4A,-0.041457646,0.966014686417106,-0.050627273
4,axo14.C3A,-0.137351,0.9516480850948643,-0.07151287
4,axo15.H6B,-0.30625606,0.9509241851234062,-0.0743911
4,axo16.B1B,0.008010136,0.9429607305358936,-0.0852767
4,axo10.H3,-0.04435333,0.9308980001145379,-0.101254545
4,axo10.D1B,0.23181133,0.9262234398247216,-0.10900362
4,axo15.D8B,-0.13913757,0.9078708702121931,-0.13564567
4,axo16.G8B,-0.045163285,0.9075067181405756,-0.13704789
4,axo15.A7,-0.13896905,0.9075067181405756,-0.13774899
4,axo8.F11A,0.03575013,0.9066879864102855,-0.13996302
4,axo16.C11,-0.09848356,0.8985019844966124,-0.15295193
4,axo21.B12A,0.19704792,0.8738853504431918,-0.1927674
4,axo10.E9,-0.21044374,0.8696814561197604,-0.19889286
4,axo16.B9B,-0.0016986552,0.8685460594970879,-0.20121758
4,axo10.C12,0.12897225,0.8678868344503438,-0.2029519
4,axo4.H7,-0.1495284,0.8358329238047012,-0.2463467
4,axo21.F9A,-0.0070904572,0.8358329238047012,-0.2467895
4,axo16.C4,-0.21583559,0.8302113365454256,-0.25512898
4,axo21.A9B,-0.057162337,0.8302113365454256,-0.2552766
4,axo13.D8B,0.1231574,0.8285565394563923,-0.25896662
4,axo16.H10B,-0.112255424,0.8277578079153924,-0.26084855
4,axo3.D11,-0.14482497,0.822213401329317,-0.26952013
4,axo29.G8A,-0.101055935,0.822213401329317,-0.26974154
4,axo10.H2B,-0.046288755,0.8213488685593449,-0.27324706
4,axo14.D1A,-0.15719876,0.8129459931294029,-0.28546107
4,axo10.B11B,-0.16923386,0.8093831239290387,-0.29077473
4,axo10.A9,-0.30210736,0.8090192851442636,-0.29210314
4,axo10.C9,-0.11660066,0.8084773429499982,-0.29365295
4,axo16.G11B,-0.123323865,0.7850498670666167,-0.32723227
4,axo14.B2A,-0.14954177,0.780615297515632,-0.33450162
4,axo8.A1A,0.020198848,0.778441622296894,-0.33808097
4,axo16.E1,-0.20277536,0.7720925535699654,-0.34690014
4,axo11.C4B,0.013666937,0.7427781389197168,-0.38811782
4,axo8.E10A,-0.30617437,0.7404969670931917,-0.39184475
4,axo14.D9A,-0.16273451,0.7345144846732984,-0.40110675
4,axo16.G3B,-0.11617621,0.7326795438122008,-0.405092
4,axo10.H7,-0.2099811,0.7287772946528954,-0.41088533
4,axo10.A5,-0.1761126,0.7284668238364682,-0.41210306
4,axo11.C2B,-0.15201168,0.7218218773548677,-0.42184475
4,axo15.F4B,-0.23535992,0.7206225176900388,-0.426199
4,axo10.B3,-0.2951672,0.7137876187232632,-0.43575618
4,axo16.D6B,-0.389815,0.7075663530792081,-0.4469739
4,axo8.A1B,-0.15808147,0.7038540757519602,-0.45254582
4,axo8.E4A,-0.07599541,0.7026699421946797,-0.45568237
4,axo8.A7B,-0.2971334,0.7024370740492797,-0.45678937
4,axo8.G7A,-0.3530299,0.6999326908198397,-0.4608115
4,axo10.D3B,-0.15029477,0.6943710027243205,-0.4711805
4,axo15.C12B,-0.14116386,0.6941643188476153,-0.47291481
4,axo16.B2B,-0.16407843,0.6921941315952008,-0.47734287
4,axo8.F4A,-0.29347816,0.6906308237857893,-0.4808115
4,axo16.D6,-0.22503147,0.6879181632396413,-0.48590374
4,axo10.F7,0.03855385,0.6805081280612527,-0.49704763
4,axo21.B8B,-0.2736807,0.6622367822843127,-0.5239111
4,axo4.G3,-0.26050326,0.6497837515964788,-0.5417709
4,axo10.G10,-0.097757764,0.6383359749524812,-0.5591878
4,axo10.D2,-0.17528082,0.637525827275164,-0.56103283
4,axo16.G6,-0.25800997,0.6347920702652297,-0.56542397
4,axo14.G3A,-0.33367497,0.631255168109426,-0.57088524
4,axo29.A4A,-0.38399392,0.6233221217227854,-0.58221364
4,axo10.B9,-0.29094207,0.6219056109966185,-0.58487046
4,axo15.A10B,-0.37110955,0.6103465909215892,-0.6026564
4,axo16.E12B,-0.3715496,0.5927367265661787,-0.62878186
4,axo10.A10B,-0.21507764,0.5915547360294421,-0.6311435
4,axo3.D1,-0.3063653,0.5732657495330603,-0.65778553
4,axo20.B1A,-27.373491,0.571296678913987,-0.66125417
4,axo10.A3,-0.3534369,0.5522377328577646,-0.6886711
4,axo21.D2A,-0.14189872,0.5521507367024866,-0.69018406
4,axo10.H10,-0.3992369,0.5304372186604506,-0.72265637
4,axo16.H5B,-0.20188265,0.5267911800275324,-0.72863424
4,axo10.D1,-0.32083517,0.5242756365100657,-0.7329885
4,axo20.D6B,-1.652345,0.5222222202389293,-0.7366785
4,axo11.B6B,-0.67213416,0.5222222202389293,-0.7373427
4,axo9.E2A,-0.45192176,0.5201268606394652,-0.7411434
4,axo10.A6B,-0.14079928,0.5169653914427634,-0.7464571
4,axo10.F1,-0.33105323,0.5108163066741762,-0.75616187
4,axo21.F7B,-0.14991361,0.5107937982043003,-0.7568999
4,axo8.C1A,-0.3512316,0.5104194257241155,-0.7581545
4,axo16.G4,-0.39108282,0.5103469525828608,-0.7596305
4,axo15.A9B,-0.31913668,0.4906020197323474,-0.7917338
4,axo16.A8,-0.45406097,0.48565887686980647,-0.7998519
4,axo16.B3,-0.43717092,0.4664918277494659,-0.8311065
4,axo11.D7B,-0.36613944,0.4659177385505324,-0.8333574
4,axo20.H3B,-27.454983,0.46540335622648327,-0.8348334
4,axo15.B1B,-0.2536636,0.4586626272782371,-0.8473057
4,axo14.H9A,-0.46062112,0.45710584903039786,-0.85040534
4,axo4.D11,-0.42209202,0.4534177279505388,-0.8581913
4,axo21.B6A,-0.29282436,0.4530020053955208,-0.8595935
4,axo9.A7A,-0.33074462,0.4506937269472963,-0.8651655
4,axo21.E10A,-0.41894755,0.44628085340487145,-0.872767
4,axo16.H12B,-0.259898,0.4444145728139721,-0.8763832
4,axo10.C3,-0.34238744,0.44316697083345213,-0.87970424
4,axo8.E10B,-0.35912904,0.44316697083345213,-0.8799256
4,axo20.F4A,-1.6329589,0.4262649267771604,-0.9093721
4,axo8.C4B,-0.40778005,0.4260389074633169,-0.91040534
4,axo21.B7A,-0.5136511,0.4260389074633169,-0.9107743
4,axo14.G10A,-0.8110103,0.4213491832106204,-0.9193352
4,axo20.G8A,-4.915869,0.4192645569658357,-0.92405844
4,axo20.B11A,-1.8245635,0.41881264354027065,-0.92546064
4,axo15.B6B,-0.37638408,0.4170488481772646,-0.92900306
4,axo9.D12A,-0.4110433,0.4170046276068442,-0.9297411
4,axo15.G6B,-0.5890062,0.41481585735182136,-0.93398464
4,axo10.A11B,-0.52894497,0.414027858000385,-0.9359403
4,axo15.C2,-0.38117117,0.40935941602601983,-0.94427985
4,axo8.H12A,-0.46818343,0.4077943631944246,-0.94752705
4,axo11.E5B,-0.41914037,0.40232431981242583,-0.9572688
4,axo15.E3B,-0.50464505,0.4010799109163173,-0.96066356
4,axo21.A1A,-0.2529409,0.3984071198294053,-0.9657927
4,axo15.A12B,-0.5335573,0.38658145929362836,-0.9884126
4,axo8.C5A,-0.37880003,0.3847541754237043,-0.9928407
4,axo9.A10A,-0.48321953,0.3847541754237043,-0.9930621
4,axo15.H8B,-0.5061367,0.38296749868672636,-0.9978591
4,axo2.G1,-0.49440348,0.38296117134627156,-0.99852335
4,axo8.C9A,-0.54097044,0.38050437553111116,-1.0033941
4,axo15.G3B,-0.5449855,0.37715223937681436,-1.0104791
4,axo20.B5B,-27.63275,0.37514166294168677,-1.0146118
4,axo10.C10,-0.62910914,0.3747085193221816,-1.0160141
4,axo8.G5A,-0.5612783,0.3683761851613698,-1.0277115
4,axo20.F4B,-27.783587,0.3651787506743108,-1.035276
4,axo10.G3,-0.49513286,0.36341296099430626,-1.03904
4,axo8.H7A,-0.5371724,0.36079933192889985,-1.0443166
4,axo12.G9,-0.4584935,0.35650085716894536,-1.0539107
4,axo10.C2B,-0.5556775,0.35464440756722837,-1.0585233
4,axo16.H7B,-0.47683704,0.35205496340394093,-1.0644642
4,axo10.B8,-0.46070904,0.3444958376933674,-1.0788184
4,axo7.E4B,-0.3712117,0.337959476485706,-1.0914752
4,axo16.D10B,-0.51945597,0.33235155231124985,-1.1025454
4,axo10.E7,-0.54999214,0.33015037635078126,-1.1073055
4,axo20.F10A,-27.857615,0.32519098790201506,-1.1179328
4,axo10.C1B,-0.35376972,0.3192589667037538,-1.1298885
4,axo20.C1B,-27.828892,0.31613811593622054,-1.1365306
4,axo10.D10,-0.7082889,0.3148792300012083,-1.1395934
4,axo21.G5A,-0.7888547,0.3148792300012083,-1.1401838
4,axo21.G12B,-0.6164777,0.3112165127109726,-1.1479697
4,axo10.G7B,-0.54380226,0.30604865735042314,-1.1587447
4,axo11.B4B,-0.52571356,0.30593046256415524,-1.1602206
4,axo20.F2A,-27.87404,0.30359800558449107,-1.1654605
4,axo15.F10,-0.8124667,0.300131820457464,-1.1729882
4,axo20.C2B,-27.958021,0.300131820457464,-1.1737262
4,axo10.G2B,-0.6724425,0.29778242736271465,-1.1795564
4,axo21.A3B,-0.576314,0.29323388793121996,-1.191217
4,axo20.D7B,-3.5721755,0.2907091097452099,-1.1969734
4,axo3.E3,-0.5836269,0.28235072263145294,-1.2160509
4,axo11.F3B,-0.883049,0.28103453737613626,-1.2194088
4,axo10.A1,-0.58916205,0.2800217144707604,-1.2221395
4,axo10.A12B,-0.7582204,0.27962028520664134,-1.2243534
4,axo20.E9A,-28.001778,0.27962028520664134,-1.2253866
4,axo16.D8B,-0.60950965,0.277648782210633,-1.2301837
4,axo10.E5B,-0.6745874,0.2773440591111392,-1.2314383
4,axo15.A1B,-0.6900763,0.27487237667015224,-1.2372686
4,axo10.G5,-0.6069447,0.27487237667015224,-1.2372686
4,axo9.E3A,-0.43400356,0.27244272770601174,-1.2436523
4,axo20.A1A,-27.779037,0.27244272770601174,-1.2439845
4,axo16.B12B,-0.81897926,0.27244272770601174,-1.2444272
4,axo3.G9,-0.61301893,0.2682487696099774,-1.2544641
4,axo21.E11A,-0.8704306,0.2639690149728849,-1.2649438
4,axo8.H11B,-0.5583289,0.26370633931421467,-1.2661246
4,axo21.B9A,-1.1151167,0.2623696300129219,-1.2702575
4,axo20.A3A,-27.93212,0.26049001443271974,-1.2749807
4,axo10.G4,-0.481821,0.2600613645290807,-1.2765305
4,axo10.A8,-0.5957363,0.25929763380043636,-1.2788184
4,axo20.B12B,-2.5192876,0.25494432745705525,-1.2908847
4,axo4.F4,-0.8763713,0.2532644738674327,-1.295239
4,axo3.G7,-0.5905214,0.2521676217294652,-1.2983017
4,axo20.D4B,-2.6239846,0.2508113561822882,-1.3019549
4,axo21.E9B,-0.73769814,0.2502123346301476,-1.3039106
4,axo2.E7,-0.7678126,0.2482668532558367,-1.3095194
4,axo16.B3B,-0.8216633,0.2482668532558367,-1.3098147
4,axo20.B6A,-28.092161,0.24763021225405335,-1.3121762
4,axo16.D4B,-0.8105402,0.24674382490531147,-1.3147962
4,axo9.D6A,-0.6219872,0.24658895668660197,-1.3157556
4,axo21.A11A,-0.80759144,0.24494490388423434,-1.3201098
4,axo20.F7B,-28.125046,0.2410940326321053,-1.3307741
4,axo21.B5A,-0.74338573,0.2410940326321053,-1.3312906
4,axo15.D5,-1.0218735,0.23894737000064217,-1.3375638
4,axo20.H10B,-28.236397,0.23591761719261548,-1.3452389
4,axo20.E12A,-28.222942,0.23441579914367391,-1.3493718
4,axo11.E2B,-0.81567436,0.2309661460305547,-1.3587445
4,axo20.E3A,-28.124718,0.23081633356667502,-1.3597039
4,axo15.F3B,-0.64866704,0.23081633356667502,-1.3599991
4,axo14.H5A,-0.6781663,0.22918746432160322,-1.3647962
4,axo10.E3,-0.6120545,0.22848366829940298,-1.367084
4,axo20.E5B,-2.48484,0.22403313043075537,-1.379667
4,axo20.H6B,-3.0733337,0.2230718397980955,-1.3831725
4,axo16.B6B,-0.5793916,0.2230718397980955,-1.3836892
4,axo11.D11B,-0.63358,0.22200770959964242,-1.3869733
4,axo20.C9B,-28.234488,0.2182161803285913,-1.3968995
4,axo10.A11,-0.75785893,0.21770283067140359,-1.3993717
4,axo2.C1,-0.64280504,0.21536342421101512,-1.4057925
4,axo21.C9A,-1.292944,0.21320328787948317,-1.4121393
4,axo15.C11B,-1.0015718,0.20806389381634907,-1.4260508
4,axo14.G6A,-0.79384625,0.20501835026667337,-1.4356817
4,axo15.G4B,-0.72231406,0.20337351223225253,-1.4411429
4,axo14.C12A,-0.68263215,0.20012346011499857,-1.4520286
4,axo10.B12,-0.8130657,0.20012346011499857,-1.4520286
4,axo16.B2,-0.6620694,0.19859327106243754,-1.4578588
4,axo10.G9,-0.64416885,0.19315768812109257,-1.472988
4,axo21.D12A,-1.5359327,0.18945755940298215,-1.4842426
4,axo10.E5,-0.75613415,0.18909459505956583,-1.4858292
4,axo10.H1,-0.744373,0.18687292266619762,-1.4925451
4,axo21.B6B,-0.7566371,0.18506704268797555,-1.4984123
4,axo2.D11,-0.653101,0.18480206729136883,-1.5000728
4,axo21.D3A,-1.3989388,0.18276062375443766,-1.5075636
4,axo15.G12B,-0.96239775,0.18067030621522528,-1.5146484
4,axo2.D10,-0.77493393,0.1800205267839701,-1.5170839
4,axo2.B1,-0.7744445,0.17946302711394505,-1.519261
4,axo15.H10B,-0.6481341,0.17879052693574768,-1.5217702
4,axo16.F12,-0.7236653,0.17745114158066014,-1.5261983
4,axo21.C11B,-0.8397366,0.17141728071434906,-1.5449437
4,axo16.F5B,-0.78735304,0.17134088152210006,-1.5457555
4,axo15.H5B,-0.74234843,0.1683584905985808,-1.5552019
4,axo11.A4B,-0.7690286,0.1659740272318745,-1.5635414
4,axo11.A8B,-0.7034329,0.1658255968806241,-1.5645746
4,axo8.E12B,-0.7937933,0.16573835376986673,-1.5654234
4,axo15.F4,-0.97371835,0.16565127999347753,-1.566272
4,axo10.C2,-0.7210541,0.1654032681259948,-1.5687813
4,axo16.D1B,-1.0111225,0.16452608687749853,-1.5720285
4,axo13.H4B,-1.1807032,0.16391857281703676,-1.574464
4,axo21.F1A,-0.7443157,0.16355441070840013,-1.5761614
4,axo11.E11B,-0.9119412,0.16258613498000202,-1.5808846
4,axo8.D7A,-0.75442195,0.16189983926095805,-1.5835783
4,axo16.F5,-0.7051855,0.16135936904466,-1.5858293
4,axo21.D7A,-0.955722,0.16068819297948486,-1.5890764
4,axo20.C8B,-28.515293,0.1561470445433514,-1.6056079
4,axo15.D1B,-0.774896,0.15586500943196802,-1.6076742
4,axo21.A6B,-1.153432,0.1548855552986713,-1.6113642
4,axo6.A3B,-3.1604142,0.1548855552986713,-1.611438
4,axo21.H7B,-3.3906026,0.1547914482819275,-1.6128403
4,axo20.D11B,-2.6429036,0.15468652644127245,-1.6137627
4,axo15.B7B,-0.80736065,0.15468652644127245,-1.6137997
4,axo21.C3B,-1.075665,0.15075032648412642,-1.6275635
4,axo21.G10A,-1.2826543,0.14978351539992005,-1.6312904
4,axo8.F1B,-0.7991545,0.1479648548618207,-1.6384122
4,axo6.B6B,-28.452642,0.1469880899708615,-1.6428033
4,axo20.C7B,-3.6956348,0.14582810238077334,-1.6472315
4,axo10.C7,-0.7900473,0.1434314408763723,-1.6558292
4,axo15.F5,-1.6465824,0.14282778113840483,-1.658449
4,axo16.D9,-0.68918335,0.14282648077765073,-1.6590395
4,axo15.F2,-1.0489564,0.14282648077765073,-1.6595562
4,axo14.A3A,-0.7624005,0.14282648077765073,-1.6600727
4,axo15.F6,-0.83535534,0.14262604641119098,-1.6620654
4,axo29.H11B,-3.76851,0.14088423897391403,-1.6685598
4,axo20.B10B,-28.585443,0.13952390588875035,-1.6737996
4,axo20.E8A,-28.566189,0.1373011202535604,-1.6820654
4,axo9.E6A,-0.8870599,0.13554667820911662,-1.6890026
4,axo21.C4A,-0.88934183,0.135227515356155,-1.6916595
4,axo20.B9B,-28.616507,0.1345977859580529,-1.6944638
4,axo12.D2,-3.1154065,0.13412565251117514,-1.6973052
4,axo21.E12A,-1.6338986,0.13412480082555828,-1.6980801
4,axo15.G10B,-0.88694954,0.13103098419747258,-1.7101096
4,axo8.E5B,-0.9087795,0.13070227805310045,-1.7118808
4,axo12.C3,-0.85101736,0.128826507212726,-1.7210321
4,axo8.G11A,-0.9347626,0.1285829994357948,-1.7225081
4,axo20.H6A,-28.633307,0.12850147526269937,-1.7233937
4,axo15.C9B,-1.2542256,0.12825859626400365,-1.7248697
4,axo20.A12B,-28.541397,0.1265717060425042,-1.7316594
4,axo29.G2B,-2.2583957,0.12524839553779,-1.7371576
4,axo20.A2A,-2.760745,0.12483214413038125,-1.7392977
4,axo8.C6A,-0.83918476,0.12326841625381728,-1.7457553
4,axo15.A8B,-1.0289251,0.1224090756266945,-1.7495929
4,axo10.D9,-0.7182227,0.1223594466690492,-1.7503679
4,axo21.B12B,-1.2677543,0.12231969471453256,-1.7511059
4,axo9.H10A,-0.6169622,0.12229954559889777,-1.751807
4,axo21.A12A,-1.1892064,0.12192929646914837,-1.754353
4,axo21.A4A,-1.4116042,0.1217155321363615,-1.7557553
4,axo3.C1,-1.0074517,0.12141499923524356,-1.7574897
4,axo16.H10,-0.9165377,0.1203057432736694,-1.7623236
4,axo11.B7B,-0.9074323,0.11715647677840023,-1.7768992
4,axo10.G8,-0.8626717,0.11476553836012614,-1.7875265
4,axo21.C6B,-1.6269726,0.11212106397538456,-1.7999251
4,axo10.A8B,-1.1774966,0.11197495483911696,-1.8011059
4,axo21.C6A,-1.6729823,0.11022235010513524,-1.8094453
4,axo10.G8B,-1.029663,0.1082621537349225,-1.8181539
4,axo8.G10A,-1.1442875,0.10787264741297954,-1.8203678
4,axo11.D8B,-0.80994827,0.10722950716601848,-1.8236519
4,axo20.A7B,-28.705978,0.10713208064243035,-1.8246483
4,axo3.D4,-0.7373594,0.10711375872103598,-1.8253125
4,axo6.C6B,-28.553263,0.1064305231263503,-1.8287811
4,axo10.F8B,-1.2671615,0.10606373318081058,-1.8309213
4,axo20.A2B,-28.655994,0.10332376121938333,-1.843246
4,axo21.H6A,-1.7320968,0.10271051803136663,-1.8464932
4,axo20.B2B,-28.792147,0.10075672598485819,-1.8556446
4,axo20.G6A,-28.764463,0.10042177988399711,-1.857711
4,axo15.E11B,-0.97136736,0.0998719180555643,-1.8607368
4,axo16.H4B,-0.975868,0.09967177469872221,-1.8622128
4,axo21.D5B,-1.5216844,0.09898395295612036,-1.8664564
4,axo21.H6B,-1.2524776,0.0981853387664847,-1.8712165
4,axo20.H12B,-28.726261,0.09810260763653281,-1.8721759
4,axo29.E4B,-2.5224156,0.09807669739791339,-1.8734674
4,axo2.E1,-1.3802097,0.09798620963498149,-1.8744637
4,axo20.F8A,-28.646639,0.09602158612990452,-1.8845744
4,axo29.B5B,-1.6186875,0.0955551383463957,-1.887305
4,axo20.F3A,-28.859829,0.09541042303873515,-1.8887073
4,axo29.E5B,-28.641563,0.09429354118212653,-1.8949065
4,axo21.G7B,-2.8086047,0.09429354118212653,-1.8954232
4,axo29.E12B,-28.50323,0.09290412235403427,-1.9031721
4,axo15.B6,-1.3065795,0.09084436676186315,-1.9135412
4,axo29.E2B,-2.7002366,0.08802288357680374,-1.9289286
4,axo15.C5B,-2.5080512,0.08802288357680374,-1.9293345
4,axo16.B10B,-1.4122607,0.08546842751988924,-1.9434674
4,axo7.D6B,-4.5063515,0.0824602221623083,-1.9611795
4,axo15.F12,-1.1157087,0.08098855234912244,-1.9700357
4,axo8.E6A,-1.156751,0.0806583780721939,-1.9723604
4,axo21.G9B,-3.7031677,0.08025269779689215,-1.975091
4,axo21.B1B,-1.3733274,0.0801186711137775,-1.9769729
4,axo21.F3B,-1.2830223,0.07895624489052198,-1.9837625
4,axo16.E11,-1.0095752,0.07865148005541336,-1.9877478
4,axo15.A4,-1.1078067,0.07813134806920637,-1.9911426
4,axo15.A2,-2.3090005,0.07770902500579979,-1.9940208
4,axo11.F7B,-1.4699528,0.07687037198030265,-1.9991869
4,axo20.A4A,-28.956987,0.07677578388599188,-2.000294
4,axo20.E6A,-28.916868,0.07650686024206099,-2.0023603
4,axo2.H1,-1.767814,0.07591831116384856,-2.006198
4,axo29.B4A,-1.2108737,0.07555888144306763,-2.008781
4,axo10.B9B,-1.335211,0.07147113365224385,-2.033209
4,axo14.D7A,-0.8528027,0.07093883048289053,-2.0374894
4,axo8.E6B,-0.9138455,0.0697868331712323,-2.0448694
4,axo20.G11A,-28.945204,0.06594659973846023,-2.070552
4,axo14.D3A,-1.0963339,0.06546085697113721,-2.0741684
4,axo10.H5,-1.6522301,0.06538319491332349,-2.0752385
4,axo20.D11A,-28.997847,0.06467200334590842,-2.0808842
4,axo14.F4A,-1.0117962,0.06413606367193911,-2.0848694
4,axo2.G8,-1.753879,0.06230874548874676,-2.0972311
4,axo2.A1,-1.1409123,0.061290945415720936,-2.1045005
4,axo10.E4,-1.0305271,0.06021558354888284,-2.1122496
4,axo3.D7,-1.2101382,0.059754079161848696,-2.1159396
4,axo21.F5A,-1.8085563,0.0596218028632467,-2.1174157
4,axo20.G5A,-29.020607,0.059476704010076625,-2.1201463
4,axo15.G5,-7.1999793,0.05927460386706009,-2.122102
4,axo29.D4B,-3.049285,0.058061787022434856,-2.1315854
4,axo7.G4B,-2.5577426,0.05785677531297558,-2.1347587
4,axo29.H5A,-1.4402,0.05785612885031873,-2.1353493
4,axo15.C10B,-1.429154,0.057716823500194005,-2.1374893
4,axo21.H1B,-2.094583,0.0571975073774818,-2.141696
4,axo6.D12B,-3.2478526,0.0571975073774818,-2.1422126
4,axo12.A1,-28.676008,0.05690202876672603,-2.1449432
4,axo15.D2B,-1.1937592,0.05510832956803993,-2.158301
4,axo10.B1B,-1.2281362,0.05486287758003628,-2.160663
4,axo10.C12B,-3.8121378,0.05486287758003628,-2.1610687
4,axo15.E10B,-1.2985314,0.05486287758003628,-2.1615484
4,axo15.B5B,-1.2861837,0.054122073713292786,-2.1681905
4,axo21.C2A,-2.2153382,0.054111580552838254,-2.169076
4,axo29.H3B,-1.3061169,0.05323064466010036,-2.176161
4,axo21.A3A,-2.3435664,0.05223452263616548,-2.1845005
4,axo8.D12B,-1.1245091,0.051897384611367794,-2.1885226
4,axo7.D4B,-2.7905817,0.05189251092371944,-2.1891499
4,axo15.B10B,-1.3708972,0.04979750403182123,-2.2064931
4,axo21.G5B,-2.4847507,0.049628404348153805,-2.208412
4,axo10.C6,-1.1315416,0.04943179319930126,-2.210552
4,axo21.F10B,-1.3796508,0.04749370135339649,-2.2267144
4,axo6.E3B,-3.323728,0.047106504184857616,-2.2304783
4,axo16.C12,-1.0568091,0.04654419276600189,-2.235718
4,axo15.B8,-1.4148288,0.046181172980976605,-2.2393343
4,axo10.B5,-1.277986,0.045514889917783935,-2.2455337
4,axo15.B3B,-1.1177486,0.04462465726338332,-2.2543159
4,axo13.D5B,-1.9665713,0.044155382899814265,-2.2589653
4,axo16.A7B,-1.5816725,0.04387568404021716,-2.2619913
4,axo21.E2A,-2.1884356,0.043087211315198826,-2.2706997
4,axo14.B7A,-1.1576476,0.043087211315198826,-2.271253
4,axo4.H11,-1.0784141,0.041846576467628696,-2.2830243
4,axo21.E12B,-1.488738,0.04063616332651473,-2.2959394
4,axo15.C2B,-2.1830492,0.040631966750939906,-2.2965667
4,axo21.C4B,-1.6852843,0.03919832499333438,-2.3107364
4,axo29.D2B,-2.8337383,0.038918859112277465,-2.3140206
4,axo21.G8B,-1.8082275,0.03883474402770771,-2.3154228
4,axo20.G12B,-3.5624,0.03869768565028256,-2.3173416
4,axo21.H2A,-1.951434,0.03746186049105155,-2.3318803
4,axo13.G10B,-2.1656668,0.0370244886285816,-2.3380427
4,axo29.F12B,-2.561015,0.03695511325761891,-2.3393342
4,axo15.C7B,-2.0524075,0.03675488168654547,-2.3419542
4,axo16.D5B,-2.5850365,0.03619959668295653,-2.3499985
4,axo21.E5B,-2.524839,0.03586035844718835,-2.3540945
4,axo21.G8A,-2.6175487,0.035818018143355695,-2.3551276
4,axo3.A8,-1.0739172,0.035818018143355695,-2.3554597
4,axo29.F4A,-3.3663142,0.035723006832426296,-2.3573048
4,axo11.A9B,-1.774839,0.03329941640580055,-2.3850539
4,axo20.A5B,-29.237762,0.032753079596348364,-2.3929136
4,axo15.A11,-1.5797032,0.03258256944807912,-2.3954227
4,axo3.A3,-1.2031509,0.03227697896363644,-2.4006627
4,axo11.B10B,-1.4556549,0.03191482722658539,-2.405386
4,axo15.B7,-1.3547174,0.03108690366296187,-2.4155705
4,axo3.F4,-1.2274435,0.030593112518727008,-2.421991
4,axo14.E3A,-1.3680446,0.03028734619162304,-2.4262345
4,axo2.A10,-1.215128,0.03028734619162304,-2.426419
4,axo21.D5A,-2.4259305,0.029765559068731122,-2.4337254
4,axo6.E10B,-3.777545,0.02891257229788834,-2.4454226
4,axo11.C8B,-1.3811718,0.028616035255626032,-2.4503305
4,axo12.H7,-2.402,0.028616035255626032,-2.450478
4,axo8.F5A,-1.1666303,0.02828736039253171,-2.455681
4,axo11.D5B,-1.870622,0.02822704738942649,-2.457563
4,axo2.E6,-2.3923388,0.02727984788153911,-2.470478
4,axo21.D9A,-3.5467951,0.02727984788153911,-2.4706995
4,axo29.H2B,-3.593984,0.02713229037433333,-2.4736147
4,axo6.F11B,-3.8343258,0.02664093345292796,-2.4807365
4,axo10.E1,-1.4359505,0.025464436364658095,-2.4991865
4,axo2.C3,-1.8246588,0.0253909613406137,-2.5008101
4,axo15.A7B,-2.904951,0.024677940734642693,-2.5132825
4,axo21.A8B,-2.2124655,0.0246271882470343,-2.514611
4,axo10.G9B,-1.0584466,0.02454571269474579,-2.5163822
4,axo6.D5B,-29.207233,0.024408176409317153,-2.5189652
4,axo15.A5B,-2.3665316,0.024167159731605554,-2.523061
4,axo3.D3,-1.241653,0.02401889180975372,-2.5258286
4,axo12.A10,-3.3728247,0.02387645677970403,-2.5285223
4,axo10.C9B,-1.6588356,0.023286137089156868,-2.5397031
4,axo12.C10,-2.4685466,0.0231462442646837,-2.5424337
4,axo6.B1B,-4.1679006,0.02258514393381822,-2.5522125
4,axo21.G2B,-2.6027396,0.022415813984794777,-2.55605
4,axo14.C8A,-1.2206998,0.022415813984794777,-2.5568986
